id,date,user,pc,activity
{O4A7-L7MB40QH-3314JAKF},01/07/2010 15:58,LDN2514,PC-4915,Logoff
{M4W9-K9TW92UV-1515KTIR},01/07/2010 15:58,MDS0285,PC-6719,Logoff
{A9N5-X9NX21SD-5382YTED},01/07/2010 15:58,NBL2243,PC-5244,Logoff
{V3N4-F6JX59XZ-6235KVMB},01/07/2010 15:58,REG2171,PC-8120,Logoff
{G9S3-M0JL55NT-0852UWQJ},01/07/2010 15:58,RMN1355,PC-9590,Logoff
{S6G8-E9JZ90XN-2264FZBT},01/07/2010 15:58,SBW3023,PC-8034,Logoff
{Q2F8-N4QH18BA-1132PQXU},01/07/2010 15:58,SCM0778,PC-0360,Logoff
{T9V8-O2AI18YD-0249EPHQ},01/07/2010 15:58,SRC2524,PC-1515,Logoff
{Q2H1-O5ZC01JT-5340OQPJ},01/07/2010 15:58,WUH2238,PC-0850,Logoff
{O7R8-X9FJ11SI-3773LSSB},01/07/2010 15:58,YJR1149,PC-6650,Logoff
{Y6Q7-P9MY74AP-4507SGHN},01/07/2010 15:59,ADV1640,PC-5964,Logoff
{T4I7-N2IK69EE-2647YILH},01/07/2010 15:59,ANK0777,PC-2104,Logoff
{Z6T6-D6PN84NU-5617XDQN},01/07/2010 15:59,ARB2515,PC-8776,Logoff
{B0D7-K1SL28MR-9043GDCU},01/07/2010 15:59,ARC3034,PC-1997,Logoff
{W3A4-V3FJ96TX-3084WTJE},01/07/2010 15:59,AYL1635,PC-9175,Logoff
{E3R3-L4WN75RQ-1729CFKF},01/07/2010 15:59,BEB1022,PC-8829,Logoff
{S4N2-I2ZZ55UY-1707LZOU},01/07/2010 15:59,CAF1331,PC-1721,Logoff
{R4I3-T9IA72DD-0014HLUI},01/07/2010 15:59,CBG1142,PC-4061,Logoff
{Q6N7-Z1QV15VK-9857EBNP},01/07/2010 15:59,CCW2381,PC-8235,Logoff
{D6S5-B4QC23ZO-8002UBCL},01/07/2010 15:59,DBC1152,PC-2703,Logoff
{Y7W8-C3QG53OT-7646MIAP},01/07/2010 15:59,DER2162,PC-8922,Logoff
{G9N9-X4EK34IS-0129RIKS},01/07/2010 15:59,DMR2518,PC-9554,Logoff
{I4S3-O8JI82MS-8616USHM},01/07/2010 15:59,EJS1338,PC-1311,Logoff
{U5Z0-U2CU77HC-3422QSRP},01/07/2010 15:59,ELR1140,PC-6490,Logoff
{E4P9-V7GQ47DE-4070TYOZ},01/07/2010 15:59,FKM1622,PC-9773,Logoff
{B1R1-N2BR51DM-8638VGKA},01/07/2010 15:59,HEW2164,PC-1541,Logoff
{Y3J9-D8ID54EP-3643TAID},01/07/2010 15:59,HWV1621,PC-9387,Logoff
{R8R5-L1RX87EG-7506ASOD},01/07/2010 15:59,JCW1332,PC-0160,Logoff
{N0L4-O8YZ00OR-9898XDVT},01/07/2010 15:59,JMH0617,PC-6588,Logoff
{C8L3-G0FQ27OX-7759DJXH},01/07/2010 15:59,JOB1328,PC-9382,Logoff
{L9I1-B7IB21QY-4150ISPH},01/07/2010 15:59,JZM1351,PC-4412,Logoff
{D7U8-J8AB33WW-8283ZHZO},01/07/2010 15:59,KMR0373,PC-8936,Logoff
{G4X4-L4BW69TQ-1674POTP},01/07/2010 15:59,KTD2249,PC-1758,Logoff
{I7R9-E0DH19JR-1994EFWN},01/07/2010 15:59,LAE1350,PC-2872,Logoff
{O1Q8-R8KZ74EB-2106MORJ},01/07/2010 15:59,MKR1339,PC-4814,Logoff
{L0M9-F6IE32MM-5553OCHW},01/07/2010 15:59,MLW2240,PC-1960,Logoff
{M6A2-I4PD25KX-5004FBYX},01/07/2010 15:59,MMM2156,PC-6655,Logoff
{U7Q3-V8FA96ZG-4157HTOB},01/07/2010 15:59,NCA3027,PC-0986,Logoff
{N5D4-B6XZ65MT-8807YEWY},01/07/2010 15:59,NIM1630,PC-2957,Logoff
{B7O9-R4WD23NR-4295CGDP},01/07/2010 15:59,PMF0768,PC-5810,Logoff
{V4H5-C8LV90KU-6331LJKV},01/07/2010 15:59,RGB1346,PC-8345,Logoff
{Z9N0-Q0BT15WD-0915HVOV},01/07/2010 15:59,SGM2153,PC-3282,Logoff
{B9D7-D6BJ96SB-2846CKON},01/07/2010 15:59,SJD3032,PC-5294,Logoff
{A6O9-M3LG31BF-4602OHIS},01/07/2010 15:59,TJB2532,PC-4544,Logoff
{W8Y2-M0LF87KO-3573EBCA},01/07/2010 15:59,VCV1353,PC-8209,Logoff
{M5O4-M5ZF00LM-7508FLSF},01/07/2010 16:00,ADM0158,PC-2375,Logoff
{Y5A5-M3PH81GJ-8237HZRA},01/07/2010 16:00,ADP1625,PC-5506,Logoff
{E6Y4-S1QR92DI-0385GRYH},01/07/2010 16:00,AFP2247,PC-9057,Logoff
{K8V3-O4PR13OZ-0217FVFB},01/07/2010 16:00,AJK0611,PC-3333,Logoff
{D3U6-Z1UO10AS-4595JYXO},01/07/2010 16:00,AJS3021,PC-4517,Logoff
{Q1K9-B0DK35OO-7706LQHN},01/07/2010 16:00,ANL3024,PC-7640,Logoff
{V8U1-E2IK95QN-4921FITY},01/07/2010 16:00,BLD2227,PC-1210,Logoff
{V9J4-V1YV57XB-7309BUTA},01/07/2010 16:00,BNR2527,PC-4687,Logoff
{O4L0-X3YR80QP-9941TJEE},01/07/2010 16:00,BXG1340,PC-7129,Logoff
{I3F7-C7EW33QX-4362QQOF},01/07/2010 16:00,BZS1344,PC-2985,Logoff
{Z9B9-X9WB69SQ-1701PFST},01/07/2010 16:00,CAG2236,PC-4482,Logoff
{M8G4-X2CY40JD-2592VZSA},01/07/2010 16:00,CIH0995,PC-3709,Logoff
{R8H8-B2QL28CI-4956TAEO},01/07/2010 16:00,CWH3033,PC-7324,Logoff
{G2X2-Z5KL62MK-3129LDJW},01/07/2010 16:00,DMB2533,PC-5246,Logoff
{O0Z5-S4CE39II-2136TOHT},01/07/2010 16:00,DOC1734,PC-6843,Logoff
{C2O5-M7GB14LO-1616QRVM},01/07/2010 16:00,DTH1333,PC-4303,Logoff
{I5O9-Z8MD83QR-0767ABYD},01/07/2010 16:00,ECB1341,PC-5126,Logoff
{H5O4-C8UW83RF-7513YICN},01/07/2010 16:00,GVC1358,PC-8925,Logoff
{R7Z4-H5KH18ZA-2441EXSV},01/07/2010 16:00,HIP0148,PC-3393,Logoff
{J9D0-Z2BF68JW-0993CSZT},01/07/2010 16:00,HJG2157,PC-4018,Logoff
{P0U2-O1IA39IZ-7989SNWW},01/07/2010 16:00,IIG0772,PC-7241,Logoff
{P2G8-W9TV54JO-4444ZPRT},01/07/2010 16:00,JFB2168,PC-3716,Logoff
{N4A6-A5OL59OW-7513NFKL},01/07/2010 16:00,JMB2246,PC-6965,Logoff
{Q0R5-Y2LV07ZN-9626BMYF},01/07/2010 16:00,JRR0769,PC-7787,Logoff
{Q3X3-K6XE81MB-3822IQSP},01/07/2010 16:00,KMR2232,PC-4044,Logoff
{G9L5-V0JQ35HJ-7311RESA},01/07/2010 16:00,LBM0614,PC-7712,Logoff
{T6F8-Q7FJ57BW-4716BPYY},01/07/2010 16:00,LFB1624,PC-5668,Logoff
{G1E2-V3FW96SO-2439WBCS},01/07/2010 16:00,LGM2170,PC-8358,Logoff
{U9Q1-P5IU91GE-1924YWZP},01/07/2010 16:00,LPW0767,PC-2197,Logoff
{D5W6-N5UU90GG-9711SIZY},01/07/2010 16:00,LRB0372,PC-0893,Logoff
{Q8Y1-R4IR81EB-0103RKHO},01/07/2010 16:00,MGS2159,PC-4967,Logoff
{E8G7-B3WG10PL-8400BDER},01/07/2010 16:00,NGC1617,PC-4466,Logoff
{Z7Y5-C2AB40HQ-9250MEQA},01/07/2010 16:00,QBR2250,PC-5642,Logoff
{V8J7-M3WG56QH-1646LZZY},01/07/2010 16:00,QIT3029,PC-6957,Logoff
{M1Q7-N9ZM21NC-6610CSBS},01/07/2010 16:00,QSG2525,PC-5924,Logoff
{J4E6-M1YW57EV-4130XNEJ},01/07/2010 16:00,RFS1633,PC-1193,Logoff
{P5R6-I4XC20HR-6122VOCD},01/07/2010 16:00,RIK1631,PC-2358,Logoff
{H4T4-K8VH69SS-9913LNPP},01/07/2010 16:00,ROH1347,PC-1449,Logoff
{P8E0-H4VT91NK-0918MSWA},01/07/2010 16:00,SFM2226,PC-7798,Logoff
{R6U5-E4SY74HR-4815JERQ},01/07/2010 16:00,TGP1343,PC-6751,Logoff
{W6Q9-U8TD65AR-8412RDQC},01/07/2010 16:00,VJK1327,PC-2931,Logoff
{C9D3-D9TF70EJ-7534YILV},01/07/2010 16:01,ISB0256,PC-3808,Logoff
{L7E1-F2XF17EP-7609AVJE},01/07/2010 16:02,JCC0736,PC-3747,Logoff
{L5J3-J2PW27YO-0512HYVA},01/07/2010 16:03,BDB2163,PC-0401,Logoff
{C9Z5-B3PA99SQ-6556YINF},01/07/2010 16:03,CHC0252,PC-8009,Logoff
{A4I8-A9IA13PD-0855XKDG},01/07/2010 16:03,HJR3540,PC-6091,Logoff
{X9W4-S8OO64TU-6536CMPW},01/07/2010 16:03,KSO2224,PC-6807,Logoff
{M0I8-O8PK00KU-6436GXXX},01/07/2010 16:03,LEB1764,PC-0495,Logoff
{N1M2-V1SE26CX-2243WCYA},01/07/2010 16:03,SER0621,PC-5436,Logoff
{K3J7-V5AT21MH-7310FQPQ},01/07/2010 16:03,UWB0395,PC-9675,Logoff
{K8H5-F8WY41YQ-4712OIXV},01/07/2010 16:03,WKS3265,PC-9623,Logoff
{H4J9-Z1ET82FH-6458BOBE},01/07/2010 16:04,BJS0053,PC-0465,Logoff
{R1U3-L1ZC03PV-1380BSOP},01/07/2010 16:04,JME0387,PC-0490,Logoff
{M2V5-N7GX03DJ-2533MGXI},01/07/2010 16:04,SJB2984,PC-5484,Logoff
{F7I3-M5KX41YD-2593IKRJ},01/07/2010 16:05,BXR3536,PC-0840,Logoff
{B2R4-A0EY41GI-0647HCER},01/07/2010 16:05,CTP2225,PC-1784,Logoff
{V9S4-B0QB42MD-6645URSU},01/07/2010 16:05,HMR0098,PC-3930,Logoff
{F5X7-D1IE41OH-1037GPIS},01/07/2010 16:05,IMS0862,PC-1101,Logoff
{J4C7-Z6OU49ML-4831KXBZ},01/07/2010 16:05,JIM2988,PC-4851,Logoff
{O6U1-F6XM38YH-4106DLPH},01/07/2010 16:05,JPH1129,PC-8861,Logoff
{R9G2-P6MJ08HE-7154THMK},01/07/2010 16:05,STR1769,PC-6407,Logoff
{P5R4-U2LP67FA-6851ENLJ},01/07/2010 16:05,TBM0932,PC-6890,Logoff
{Z7H8-Y5QK35KQ-4521EDYA},01/07/2010 16:05,ZAP1762,PC-2533,Logoff
{C7K9-O2LP60YG-1776MFJT},01/07/2010 16:06,AMH3562,PC-9092,Logoff
{H1O3-U5NR77IX-3509DXPC},01/07/2010 16:06,CCG3254,PC-1245,Logoff
{Y6N3-Z2NX40OL-1693YTEJ},01/07/2010 16:06,CZT2970,PC-0105,Logoff
{J7H8-N9YN94IU-1613NOLR},01/07/2010 16:06,DKR0860,PC-1211,Logoff
{L7I7-I9JC04EE-9564GDQD},01/07/2010 16:06,IMH2964,PC-9166,Logoff
{L6R9-J8AG11XW-9734RHXX},01/07/2010 16:06,QGS3009,PC-5439,Logoff
{K7P7-J1MW12HI-8111PSTU},01/07/2010 16:06,RAA3570,PC-4760,Logoff
{N4H6-Y2BM29QR-2205YXHF},01/07/2010 16:06,SNV2423,PC-1405,Logoff
{V5G1-L3MY91AN-0130AHBC},01/07/2010 16:07,ABL0870,PC-7828,Logoff
{K2P0-M4JX31XU-2352PYVW},01/07/2010 16:07,EKH0934,PC-1000,Logoff
{Y5N1-S1NO10FL-3324TVQI},01/07/2010 16:07,FNW3564,PC-7929,Logoff
{T8C7-Y0HK67EE-9071GHOB},01/07/2010 16:07,GST1100,PC-4148,Logoff
{B2Y1-W6SW88WS-2416XLLT},01/07/2010 16:07,JLR0313,PC-4747,Logoff
{U6I7-M3EV76CT-9736BPYY},01/07/2010 16:07,LMJ3535,PC-2061,Logoff
{H2Y2-L4GY46OY-8375RZFQ},01/07/2010 16:07,MAW0532,PC-4652,Logoff
{S1J0-C2BW96ZU-2270CEYO},01/07/2010 16:07,MBR3261,PC-7635,Logoff
{F3X9-J6CZ94MU-9239SMGL},01/07/2010 16:07,MJP2421,PC-0047,Logoff
{B2I7-R8SD07SF-0517NELV},01/07/2010 16:07,PEV3531,PC-4372,Logoff
{P9O8-F3BT98XA-0905UJZJ},01/07/2010 16:07,PTS0531,PC-9525,Logoff
{B0T6-O6KP73ZX-2688JXCH},01/07/2010 16:07,RVH0535,PC-2179,Logoff
{M8W4-N1CQ14PG-0917WDJG},01/07/2010 16:07,SEN0534,PC-1977,Logoff
{G3H3-T0CG50DN-7540WTFV},01/07/2010 16:07,SOH3595,PC-8244,Logoff
{R7F3-Z7FA63SF-6796XRVP},01/07/2010 16:07,SYF3607,PC-1482,Logoff
{S6I2-P6PD32QZ-0408NSQD},01/07/2010 16:07,XAB0936,PC-9114,Logoff
{F9X6-Q7KG91WG-4329UGQY},01/07/2010 16:08,ATM1615,PC-9996,Logoff
{D8Z3-Z5SP11FF-7135LKNG},01/07/2010 16:08,BJA1137,PC-9000,Logoff
{R4Q6-E1LA95CD-8074TGXG},01/07/2010 16:08,BJW3558,PC-5549,Logoff
{D2P0-P4PQ72OJ-3946GOLA},01/07/2010 16:08,CAR2244,PC-0194,Logoff
{L3U5-J1DZ65DU-6243QFQY},01/07/2010 16:08,CDM1097,PC-6626,Logoff
{E8Y4-A9EY11NM-5742EQXA},01/07/2010 16:08,DHG0533,PC-3728,Logoff
{V2X0-X8NH34NL-8630NAAK},01/07/2010 16:08,DJS1127,PC-6321,Logoff
{L0R2-K2FG72DD-9328EZPE},01/07/2010 16:08,FCS1128,PC-8673,Logoff
{A0V9-V6XQ84LG-8222WJAH},01/07/2010 16:08,GSC0530,PC-0087,Logoff
{B0S8-K5FD68RL-5846FTGP},01/07/2010 16:08,HIA2415,PC-5392,Logoff
{V8D6-P1NZ09IF-7898AAYU},01/07/2010 16:08,HIS1706,PC-3999,Logoff
{O2T1-P2FP16XE-3360YCCN},01/07/2010 16:08,IMM3253,PC-3241,Logoff
{F1Y0-J3BE64NP-2313MOMY},01/07/2010 16:08,JRM0871,PC-8308,Logoff
{F9K9-R0VC38WM-8332XIWS},01/07/2010 16:08,OJB1095,PC-6987,Logoff
{B4U6-P1BA07RD-6466SBZV},01/07/2010 16:08,PKR1145,PC-1961,Logoff
{V6X2-O2FG88YX-4183GFIB},01/07/2010 16:08,SAS1098,PC-8334,Logoff
{F7D9-U3NY85KN-4636YCOQ},01/07/2010 16:08,SRL3525,PC-9331,Logoff
{V3O8-U6IY43YO-9950ICMF},01/07/2010 16:08,WSH1130,PC-2507,Logoff
{C8E2-O5ZQ54ZY-4408WDIV},01/07/2010 16:09,AKP3573,PC-9027,Logoff
{M9T5-E2HR77VS-0473EUEL},01/07/2010 16:09,BEH2967,PC-1809,Logoff
{Y8N8-J2TX89QA-9831UPKZ},01/07/2010 16:09,BNS3594,PC-1076,Logoff
{F0T3-A2AE56LB-1579LOTZ},01/07/2010 16:09,CIT0310,PC-7039,Logoff
{G3F1-I5ZH89KZ-7518XFXX},01/07/2010 16:09,CMD0613,PC-8839,Logoff
{S2S2-J6FT43OF-0743MNFR},01/07/2010 16:09,DNH0308,PC-3516,Logoff
{K8M7-E3UR53LZ-2886APXC},01/07/2010 16:09,HAR1101,PC-1345,Logoff
{A8L2-H5BP38GA-9112QCWW},01/07/2010 16:09,JBL2993,PC-3210,Logoff
{M1Z3-M7HQ30AT-2438AFAJ},01/07/2010 16:09,JOA0305,PC-6330,Logoff
{G6K1-L3SI17YL-2317CEAP},01/07/2010 16:09,JUM0102,PC-1516,Logoff
{G1A3-X1OT16KQ-2026XWUJ},01/07/2010 16:09,LAN1329,PC-8190,Logoff
{G3J0-H5AL19RD-1646MBBJ},01/07/2010 16:09,LJH0866,PC-5420,Logoff
{P1A3-E3EP32MQ-6120NVBT},01/07/2010 16:09,MBH0527,PC-9620,Logoff
{W1S8-C0IR09QU-2388LVOA},01/07/2010 16:09,PDM0304,PC-2036,Logoff
{M1V4-W2VW77NY-8713CODP},01/07/2010 16:09,SFL0092,PC-1876,Logoff
{R5Q8-C2GT96HA-6321SUQV},01/07/2010 16:09,SLM2404,PC-1065,Logoff
{S1T4-Q7LH68NW-4592GYZY},01/07/2010 16:09,TCB0061,PC-3349,Logoff
{E8H0-D9LG92BW-9443TNWF},01/07/2010 16:09,UCM3537,PC-4582,Logoff
{Z3L9-H5GU43XV-4321EGFM},01/07/2010 16:09,UCW2995,PC-7862,Logoff
{O7F1-L6PG45JZ-0812IZLR},01/07/2010 16:09,VAR3559,PC-3524,Logoff
{R8Q4-G4FA88WK-2750WQOL},01/07/2010 16:09,WSC2981,PC-0758,Logoff
{H8H7-D2HX54PD-0714UAUD},01/07/2010 16:10,AAC3270,PC-5225,Logoff
{C7M8-T0OG28DX-9176KMKO},01/07/2010 16:10,AMM0734,PC-1332,Logoff
{A0U9-U6VI28LQ-0513VICV},01/07/2010 16:10,AVT0526,PC-0671,Logoff
{E0I8-O7OX13KP-9002SMWD},01/07/2010 16:10,BRG3267,PC-8439,Logoff
{R1U6-I9UV75NP-2933CICO},01/07/2010 16:10,CNB1131,PC-0601,Logoff
{V8G2-F4HO13ZU-4390RXYF},01/07/2010 16:10,DKM2980,PC-2612,Logoff
{T6R8-G6PZ15XO-5037TPUO},01/07/2010 16:10,JDB0738,PC-8411,Logoff
{R2O3-C6MO51BF-3881TIHV},01/07/2010 16:10,KJR3538,PC-9948,Logoff
{T4F6-Q7WN19OH-1721QWXQ},01/07/2010 16:10,LAH0524,PC-5251,Logoff
{T2I4-X3OK40KU-4126GAUJ},01/07/2010 16:10,MTC0855,PC-9257,Logoff
{Q6E1-C2PZ52IA-5597THDF},01/07/2010 16:10,NOE2965,PC-4936,Logoff
{N2J3-M5SZ13UN-3987QSIW},01/07/2010 16:10,SSA0389,PC-6974,Logoff
{A9X1-M3QL22WS-4944YIFO},01/07/2010 16:10,TAH0933,PC-4224,Logoff
{T4C8-W3SO29II-7279FQJW},01/07/2010 16:10,TRV2966,PC-4776,Logoff
{Z9Z7-S8II39BF-1764KRTP},01/07/2010 16:11,ADB1105,PC-3024,Logoff
{N7M6-H1IM80DM-9453SGUF},01/07/2010 16:11,ATH0225,PC-7844,Logoff
{J9G0-E7FR44CM-4094DMJR},01/07/2010 16:11,BLH3602,PC-0933,Logoff
{I2W8-B2HO93YA-1611TFEN},01/07/2010 16:11,CJH2411,PC-6760,Logoff
{Y5Q6-H2AV81NC-2896CASR},01/07/2010 16:11,CKL3556,PC-0650,Logoff
{Q7N5-H3NT43TB-2158BCPD},01/07/2010 16:11,DAB3255,PC-7829,Logoff
{E5D8-D8VY90BD-9783VVQD},01/07/2010 16:11,DAR0388,PC-0293,Logoff
{N7M7-A3PG11OR-2854PAGW},01/07/2010 16:11,DMC1766,PC-6282,Logoff
{A3Q6-P9VM00YW-7897TBJH},01/07/2010 16:11,FQG2974,PC-2461,Logoff
{L0P1-J2MV86BY-1723IKWL},01/07/2010 16:11,GAH1760,PC-0691,Logoff
{P8B7-K2OP07DL-0903NVIR},01/07/2010 16:11,GYH3476,PC-2813,Logoff
{E9L3-N2WH22YW-5453LNMQ},01/07/2010 16:11,HLZ2414,PC-3770,Logoff
{R5U5-B0TN84KW-3358WNAE},01/07/2010 16:11,ILH2989,PC-4373,Logoff
{K5Z0-D5LF14NI-9587EYTM},01/07/2010 16:11,INR0927,PC-9023,Logoff
{H6S5-S0QB63BV-0588TLVQ},01/07/2010 16:11,IWB3257,PC-0853,Logoff
{A7S8-C5IU85MB-9616RZAC},01/07/2010 16:11,JFR3527,PC-4053,Logoff
{U2I4-A2KW45QC-9272PSQX},01/07/2010 16:11,JKG0944,PC-2688,Logoff
{J0Z8-F8FA62OS-8515TJPZ},01/07/2010 16:11,JLW3598,PC-6910,Logoff
{L2A6-I7OE00JP-4025PSFA},01/07/2010 16:11,JRA0522,PC-6856,Logoff
{D8E6-E2TU98ZF-5936OXDZ},01/07/2010 16:11,JTC0941,PC-4067,Logoff
{A8A4-V7XD10YM-6238MPWB},01/07/2010 16:11,KSM1772,PC-7881,Logoff
{J4E7-F2KB83ZA-3969QQHI},01/07/2010 16:11,KZG3565,PC-2239,Logoff
{T2S5-K1TD82JK-9416MYNJ},01/07/2010 16:11,LCC1108,PC-1268,Logoff
{A7Y6-T4TV34GN-7707IEHY},01/07/2010 16:11,LZM0306,PC-7530,Logoff
{K3K7-H5CZ31CX-2758YFPI},01/07/2010 16:11,MKC1094,PC-3544,Logoff
{A9X2-E9PN32LP-6332JHKC},01/07/2010 16:11,MSM3264,PC-6148,Logoff
{X8X2-Q5XM94VB-9506MABR},01/07/2010 16:11,NHW0864,PC-3831,Logoff
{M4Y9-X1KT01PU-3723TOIU},01/07/2010 16:11,OJT3599,PC-9436,Logoff
{C5P9-Z1ML26XA-9366OKPI},01/07/2010 16:11,OUH0741,PC-8615,Logoff
{T6P4-E1NY65KL-5511FWGK},01/07/2010 16:11,SGP1124,PC-1967,Logoff
{N7T9-I3OL41MJ-3025CJHA},01/07/2010 16:11,SJH0945,PC-6300,Logoff
{A0J4-O1GW96IK-9933GIIQ},01/07/2010 16:11,SKP3263,PC-6364,Logoff
{X9M7-Q9BZ02TN-9310YECG},01/07/2010 16:11,SMN1103,PC-4034,Logoff
{J3V3-D1AJ31IA-6814KUYN},01/07/2010 16:11,SWO3258,PC-9732,Logoff
{O0N8-L6NR77AL-8962XPHC},01/07/2010 16:11,TMV0868,PC-7451,Logoff
{Z6T6-Z9BC43QW-3475EDGN},01/07/2010 16:11,TTP2417,PC-2897,Logoff
{N8G6-L4FG99ME-5755ARIW},01/07/2010 16:11,XSR3526,PC-2072,Logoff
{J7Q6-A3FF04JD-6022ADXI},01/07/2010 16:12,ABC3523,PC-1916,Logoff
{R6V7-T2LJ24QR-4844MPRG},01/07/2010 16:12,ABR0397,PC-0101,Logoff
{X0B2-J4VF43MM-8063DOTQ},01/07/2010 16:12,AEB3574,PC-1537,Logoff
{I5E2-X5UI05LL-1250USQE},01/07/2010 16:12,AKS0298,PC-6704,Logoff
{V3N1-Y9MA74MO-4444JXWF},01/07/2010 16:12,ASF1136,PC-0278,Logoff
{I0D3-V9UI82RF-6818XJNH},01/07/2010 16:12,BRH1107,PC-0221,Logoff
{F5I6-V2LK28KD-1657GYKX},01/07/2010 16:12,BZB3532,PC-1147,Logoff
{Z6Y6-Z9JP56HI-9380DHWR},01/07/2010 16:12,CAR0992,PC-9203,Logoff
{S7X4-C2VL78LY-2201XXAF},01/07/2010 16:12,CCS3575,PC-5723,Logoff
{J4V3-W0RX76XT-9822FXWN},01/07/2010 16:12,CGC1132,PC-8269,Logoff
{L8A6-T8SA89ON-9946BVVX},01/07/2010 16:12,CSC0233,PC-5297,Logoff
{Z3O4-F7RA28ZI-4224MCWV},01/07/2010 16:12,CTC0859,PC-9691,Logoff
{N3L6-I0CR41ZB-9911JPAV},01/07/2010 16:12,DJB2983,PC-7256,Logoff
{U5G5-I7RQ92DH-3035AOOD},01/07/2010 16:12,DNS1758,PC-1055,Logoff
{M2W6-S4EW64IZ-8919SHBS},01/07/2010 16:12,EZP3568,PC-0735,Logoff
{V5C7-G7LP78RU-4908GBYG},01/07/2010 16:12,GAH0525,PC-7394,Logoff
{A9G5-F9RO49CC-2920AUIH},01/07/2010 16:12,GBH1126,PC-4688,Logoff
{S8B0-U3CD78VX-6759EYGI},01/07/2010 16:12,GCH0735,PC-7657,Logoff
{V0J1-N1QZ22XJ-0485PZZQ},01/07/2010 16:12,GMI1134,PC-7527,Logoff
{A8R3-H0PF53QH-0706EYVN},01/07/2010 16:12,HAR3571,PC-0072,Logoff
{G4N1-Y1PF82JG-5705YBNM},01/07/2010 16:12,HJH2977,PC-2486,Logoff
{B2N2-N7UQ24CT-1545DJRK},01/07/2010 16:12,JGN1767,PC-7818,Logoff
{W0Z4-B2XS46HQ-9816LVFM},01/07/2010 16:12,KAC1774,PC-7543,Logoff
{A9X7-N5RQ76NT-4090OTUW},01/07/2010 16:12,KND0529,PC-1156,Logoff
{I5A7-G2QN88LP-8342YZWN},01/07/2010 16:12,MBW1099,PC-0569,Logoff
{Q4Q6-Y7EY92TN-9620IKUQ},01/07/2010 16:12,MHS1125,PC-2859,Logoff
{X9I7-S4IV73TE-1151JWBR},01/07/2010 16:12,NNJ2986,PC-3557,Logoff
{E0X1-H4HK76MZ-2230HUMS},01/07/2010 16:12,PIM3569,PC-4200,Logoff
{P7X6-H9MI46ST-9402OYDZ},01/07/2010 16:12,QWL3474,PC-2154,Logoff
{C5H1-I4JS98WZ-8876XCEH},01/07/2010 16:12,QXH0396,PC-3141,Logoff
{G3Z8-Z9UV46QO-4212LFIX},01/07/2010 16:12,RCH3533,PC-5472,Logoff
{U1Y4-X7XH91YJ-7105FFNR},01/07/2010 16:12,REF3266,PC-4107,Logoff
{M8B5-O3BP00EV-5505IHXL},01/07/2010 16:12,SDC3561,PC-9144,Logoff
{J8J7-S1EE04ND-0419HEBC},01/07/2010 16:12,SDM3560,PC-2901,Logoff
{R5O8-C9XH21TI-7364JLPI},01/07/2010 16:12,SLC0017,PC-5800,Logoff
{M6R9-Y8DI83GQ-9001MFMH},01/07/2010 16:12,TPM0234,PC-8564,Logoff
{P0E7-S4SI71PD-2182TCKM},01/07/2010 16:12,WRF3534,PC-7714,Logoff
{D2T1-I7CL29UY-0097NLOQ},01/07/2010 16:13,AEK3566,PC-4048,Logoff
{W0B3-Z2CE26XT-4351ZYBK},01/07/2010 16:13,AMJ2374,PC-7610,Logoff
{S5Q2-Y7GQ85EH-2125KJHX},01/07/2010 16:13,BAV0390,PC-9981,Logoff
{S5O3-X0AW68KJ-2018BKGZ},01/07/2010 16:13,BCB0521,PC-1164,Logoff
{A5I4-J9OQ00ZR-1544ZUGQ},01/07/2010 16:13,BCH1138,PC-9326,Logoff
{Q9T8-V2YQ66YD-1715QAYA},01/07/2010 16:13,BJR0940,PC-4058,Logoff
{R6K4-A8EU27UW-6604FLWN},01/07/2010 16:13,CAS0391,PC-7667,Logoff
{D7C1-R6UE67DN-6208QLOB},01/07/2010 16:13,CBD3251,PC-8237,Logoff
{Y5D0-X4BG35LK-4926KHLM},01/07/2010 16:13,CIV0935,PC-0867,Logoff
{V9Q2-Y6VL70GN-6017OGUB},01/07/2010 16:13,CJT1106,PC-1399,Logoff
{R9W6-Y1QY40SC-3089IYNG},01/07/2010 16:13,CKP3600,PC-3088,Logoff
{R4D4-Z0IL29JV-6609MUTD},01/07/2010 16:13,CTH0737,PC-7446,Logoff
{E5M1-U1BM13FH-1315HRWM},01/07/2010 16:13,DCB3597,PC-0725,Logoff
{X7X1-N0EG34MD-6124LOVY},01/07/2010 16:13,DJP2420,PC-3651,Logoff
{S2B3-L1LX95RW-1064NANR},01/07/2010 16:13,GBJ3604,PC-2186,Logoff
{A5D0-Y4QS61LX-8612ABSW},01/07/2010 16:13,GJG0852,PC-1901,Logoff
{R1A9-H3UB49JA-1226ECYW},01/07/2010 16:13,GWM3260,PC-1775,Logoff
{L1X0-R2SX75CA-5909IMCP},01/07/2010 16:13,HBB1759,PC-3037,Logoff
{X2F8-Q1WL68PM-3339UJED},01/07/2010 16:13,HHM0869,PC-2942,Logoff
{P0D7-P6KN91LU-5335ZYZX},01/07/2010 16:13,HRK2972,PC-7322,Logoff
{X1G7-H0XW21AA-3647YOII},01/07/2010 16:13,KMB1761,PC-7969,Logoff
{L9W7-O9GC26ET-0907TYVU},01/07/2010 16:13,LFS0392,PC-0107,Logoff
