date,user,pc,file_tree,activity
01/13/2010 16:39,ABP2917,PC-7947,,Disconnect
01/13/2010 16:39,VKM2949,PC-4946,R:\;R:\13s2jg4;R:\167Jz99;R:\VKM2949,Connect
01/13/2010 16:39,AME1490,PC-1624,,Disconnect
01/13/2010 16:39,MDF1222,PC-4551,R:\;R:\19Ng9l2;R:\81Lp7y2;R:\93jr6S2;R:\MDF1222,Connect
01/13/2010 16:40,DJB1236,PC-4933,,Disconnect
01/13/2010 16:40,RSV3166,PC-8992,R:\;R:\26v71n6;R:\57hWP61;R:\81N98q6;R:\RSV3166,Connect
01/13/2010 16:40,CTB3481,PC-8748,R:\;R:\353pYv8;R:\61hBz31;R:\CTB3481,Connect
01/13/2010 16:40,QFP3467,PC-8089,R:\;R:\79z7267;R:\QFP3467,Connect
01/13/2010 16:41,VPS3185,PC-3491,,Disconnect
01/13/2010 16:41,CER0228,PC-5018,,Disconnect
01/13/2010 16:41,AAF0819,PC-8894,R:\;R:\12zMZ11;R:\151SR39;R:\AAF0819,Connect
01/13/2010 16:41,HNM3405,PC-7978,R:\;R:\32lzBl0;R:\61f1nd4;R:\79K7r85;R:\HNM3405,Connect
01/13/2010 16:42,SHP1418,PC-1385,,Disconnect
01/13/2010 16:42,DMB1429,PC-4890,R:\;R:\47f1gJ4;R:\777FL99;R:\98mq5q2;R:\DMB1429,Connect
01/13/2010 16:42,IGP2254,PC-0069,,Disconnect
01/13/2010 16:43,NGP0549,PC-3662,R:\;R:\NGP0549,Connect
01/13/2010 16:43,RCS2064,PC-3218,R:\;R:\11N58q6;R:\89K8Zh4;R:\RCS2064,Connect
01/13/2010 16:43,VPS3185,PC-3491,R:\;R:\VPS3185,Connect
01/13/2010 16:43,HNB2571,PC-4445,R:\;R:\43nCF41;R:\75X1257;R:\82FM4L2;R:\82X1w85;R:\HNB2571,Connect
01/13/2010 16:43,JHE3080,PC-1480,R:\;R:\516xKp8;R:\66qpFp0;R:\79hrtR0;R:\94zc573;R:\JHE3080,Connect
01/13/2010 16:44,MBC0803,PC-1493,,Disconnect
01/13/2010 16:44,CTB3481,PC-8748,,Disconnect
01/13/2010 16:44,OJR2085,PC-1587,,Disconnect
01/13/2010 16:44,IMR3660,PC-6999,,Disconnect
01/13/2010 16:44,DHG1830,PC-6845,,Disconnect
01/13/2010 16:44,VYP0637,PC-4456,,Disconnect
01/13/2010 16:45,GFK3498,PC-0027,R:\;R:\15BL723;R:\23r8Mp4;R:\283jJ79;R:\793vHX8;R:\GFK3498,Connect
01/13/2010 16:45,DGQ3744,PC-0311,,Disconnect
01/13/2010 16:45,RPH2326,PC-8723,R:\;R:\15gZ443;R:\22mB7k2;R:\38v62m6;R:\RPH2326,Connect
01/13/2010 16:45,VKM2949,PC-4946,,Disconnect
01/13/2010 16:45,NJL2478,PC-8148,R:\;R:\51K5yd4;R:\599Jzp8;R:\63Ll6k2;R:\92m8357;R:\NJL2478,Connect
01/13/2010 16:45,MRL2636,PC-4862,,Disconnect
01/13/2010 16:45,BSM2844,PC-2848,R:\;R:\55V8Xs4;R:\82H1sY4;R:\912RTk8;R:\BSM2844,Connect
01/13/2010 16:46,AAF0819,PC-8894,,Disconnect
01/13/2010 16:46,DTG1294,PC-0327,R:\;R:\14gf5l2;R:\329cq39;R:\67f7Gr4;R:\72PnQ31;R:\DTG1294,Connect
01/13/2010 16:46,APA1788,PC-5022,R:\;R:\APA1788,Connect
01/13/2010 16:46,KWC3812,PC-8397,,Disconnect
01/13/2010 16:47,DMB1429,PC-4890,,Disconnect
01/13/2010 16:47,MDF1222,PC-4551,,Disconnect
01/13/2010 16:47,PVV3999,PC-9445,R:\;R:\438Zj39;R:\PVV3999,Connect
01/13/2010 16:47,DTL2891,PC-6142,R:\;R:\196CDl8;R:\32Dhk71;R:\415BL79;R:\DTL2891,Connect
01/13/2010 16:47,MBH1370,PC-5060,,Disconnect
01/13/2010 16:47,ECB1683,PC-9614,,Disconnect
01/13/2010 16:47,MPS2849,PC-3655,R:\;R:\MPS2849,Connect
01/13/2010 16:48,JJH2332,PC-1614,R:\;R:\56Fp2C2;R:\81QN933;R:\JJH2332,Connect
01/13/2010 16:48,NGP0549,PC-3662,,Disconnect
01/13/2010 16:48,IGP2254,PC-0069,R:\;R:\77k2gN4;R:\IGP2254,Connect
01/13/2010 16:48,TZM0851,PC-6094,R:\;R:\15r9L35;R:\75XBR31;R:\TZM0851,Connect
01/13/2010 16:48,APP2488,PC-1629,,Disconnect
01/13/2010 16:48,GRY1398,PC-3048,R:\;R:\488Rfb8;R:\628cy29;R:\GRY1398,Connect
01/13/2010 16:48,RCT1697,PC-5770,R:\;R:\488TX69;R:\58l8617;R:\RCT1697,Connect
01/13/2010 16:48,RPH2326,PC-8723,,Disconnect
01/13/2010 16:48,VPS3185,PC-3491,,Disconnect
01/13/2010 16:49,BSM2844,PC-2848,,Disconnect
01/13/2010 16:49,SCL2577,PC-2272,,Disconnect
01/13/2010 16:49,SSL2271,PC-7220,R:\;R:\38VL3J2;R:\47MFY91;R:\47NM6B2;R:\77Z1417;R:\SSL2271,Connect
01/13/2010 16:49,TIE1175,PC-9845,R:\;R:\33C7j55;R:\63Y8637;R:\TIE1175,Connect
01/13/2010 16:49,VKM2949,PC-4946,R:\;R:\13s2jg4;R:\167Jz99;R:\VKM2949,Connect
01/13/2010 16:49,CJM0584,PC-0989,,Disconnect
01/13/2010 16:50,DWD2621,PC-3113,,Disconnect
01/13/2010 16:50,Mar-86,PC-5153,,Disconnect
01/13/2010 16:50,ECS3353,PC-6657,R:\;R:\47gS713;R:\ECS3353,Connect
01/13/2010 16:51,MIC2325,PC-7190,,Disconnect
01/13/2010 16:51,NVH3726,PC-9808,R:\;R:\21N99Y6;R:\83C2227;R:\83jR3F2;R:\NVH3726,Connect
01/13/2010 16:51,JCL0446,PC-6384,R:\;R:\49Z21s6;R:\58RbkX0;R:\83S9jK4;R:\85V8zD4;R:\JCL0446,Connect
01/13/2010 16:51,JCB2089,PC-4255,,Disconnect
01/13/2010 16:52,CJM0273,PC-3471,R:\;R:\13jd423;R:\49FP5C2;R:\51n6647;R:\CJM0273,Connect
01/13/2010 16:52,YDM1720,PC-1224,R:\;R:\11r6867;R:\32ZJ6Y2;R:\37PMM31;R:\62rWRp0;R:\YDM1720,Connect
01/13/2010 16:52,HGD1664,PC-0180,,Disconnect
01/13/2010 16:52,GAF2480,PC-7235,R:\;R:\GAF2480,Connect
01/13/2010 16:52,RSV3166,PC-8992,,Disconnect
01/13/2010 16:52,PVV3999,PC-9445,,Disconnect
01/13/2010 16:52,XHR2377,PC-4953,,Disconnect
01/13/2010 16:52,QFP3467,PC-8089,,Disconnect
01/13/2010 16:52,VKM2949,PC-4946,,Disconnect
01/13/2010 16:52,BHE1709,PC-5144,,Disconnect
01/13/2010 16:52,CJM0273,PC-3471,,Disconnect
01/13/2010 16:52,TZM0851,PC-6094,,Disconnect
01/13/2010 16:53,AKS3496,PC-3470,,Disconnect
01/13/2010 16:53,APA1788,PC-5022,,Disconnect
01/13/2010 16:53,GAF2480,PC-7235,,Disconnect
01/13/2010 16:54,DAM0096,PC-7806,,Disconnect
01/13/2010 16:54,NJL2478,PC-8148,,Disconnect
01/13/2010 16:54,GAF2480,PC-7235,R:\;R:\GAF2480,Connect
01/13/2010 16:54,GAF2480,PC-7235,,Disconnect
01/13/2010 16:54,APP2488,PC-1629,R:\;R:\185PBY8;R:\APP2488,Connect
01/13/2010 16:54,NQM0084,PC-8084,R:\;R:\251SNz8;R:\29WTbB0;R:\63T3zH4;R:\89fjjz0;R:\NQM0084,Connect
01/13/2010 16:54,USF1753,PC-9328,,Disconnect
01/13/2010 16:54,IGP2254,PC-0069,,Disconnect
01/13/2010 16:55,ZHF1006,PC-8447,,Disconnect
01/13/2010 16:55,MIA3825,PC-1415,,Disconnect
01/13/2010 16:55,DTG1294,PC-0327,,Disconnect
01/13/2010 16:55,MPS2849,PC-3655,,Disconnect
01/13/2010 16:55,LPC2011,PC-0281,,Disconnect
01/13/2010 16:55,SSL2271,PC-7220,,Disconnect
01/13/2010 16:55,SJM3805,PC-5827,,Disconnect
01/13/2010 16:55,GAF2480,PC-7235,R:\;R:\GAF2480,Connect
01/13/2010 16:56,DTL2891,PC-6142,,Disconnect
01/13/2010 16:56,WAH2778,PC-5702,,Disconnect
01/13/2010 16:56,TDH0989,PC-7230,,Disconnect
01/13/2010 16:56,FZM0318,PC-1373,,Disconnect
01/13/2010 16:57,JEM0546,PC-0308,R:\;R:\41m4cD4;R:\55w78D6;R:\JEM0546,Connect
01/13/2010 16:57,GRY1398,PC-3048,,Disconnect
01/13/2010 16:57,CBA1023,PC-1570,R:\;R:\42gY283;R:\48rr4y2;R:\59ntt61;R:\76xCQG0;R:\CBA1023,Connect
01/13/2010 16:57,KJB3654,PC-2218,,Disconnect
01/13/2010 16:57,WZR3948,PC-8816,,Disconnect
01/13/2010 16:57,MEW1406,PC-3134,R:\;R:\19p7Fr4;R:\54DLR21;R:\96LYFb0;R:\97P39Q6;R:\MEW1406,Connect
01/13/2010 16:58,GAF2480,PC-7235,,Disconnect
01/13/2010 16:58,NJS2498,PC-3448,R:\;R:\617ZxB8;R:\NJS2498,Connect
01/13/2010 16:58,APP2488,PC-1629,,Disconnect
01/13/2010 16:58,LRS2996,PC-4651,R:\;R:\51N43G6;R:\LRS2996,Connect
01/13/2010 16:58,MEW1406,PC-3134,,Disconnect
01/13/2010 16:58,HNM3405,PC-7978,,Disconnect
01/13/2010 16:59,VKM2949,PC-4946,R:\;R:\13s2jg4;R:\167Jz99;R:\VKM2949,Connect
01/13/2010 16:59,VDI1217,PC-7996,,Disconnect
01/13/2010 17:00,VKM2949,PC-4946,,Disconnect
01/13/2010 17:00,GAF2480,PC-7235,R:\;R:\GAF2480,Connect
01/13/2010 17:01,QCD0386,PC-9878,R:\;R:\45f57m6;R:\784hCG8;R:\86pg893;R:\QCD0386,Connect
01/13/2010 17:01,ESS3318,PC-2607,,Disconnect
01/13/2010 17:01,AOM1457,PC-0618,R:\;R:\34Q8847;R:\86f9k65;R:\91H8PX4;R:\AOM1457,Connect
01/13/2010 17:01,CMP2946,PC-9447,R:\;R:\93K57Z6;R:\99M5KM4;R:\CMP2946,Connect
01/13/2010 17:01,CJM0273,PC-3471,R:\;R:\13jd423;R:\49FP5C2;R:\51n6647;R:\CJM0273,Connect
01/13/2010 17:01,VKM2949,PC-4946,R:\;R:\13s2jg4;R:\167Jz99;R:\VKM2949,Connect
01/13/2010 17:02,GAF2480,PC-7235,,Disconnect
01/13/2010 17:02,JJH2332,PC-1614,,Disconnect
01/13/2010 17:02,RRS2359,PC-3898,R:\;R:\18Z3t35;R:\529Zf19;R:\92SJ773;R:\RRS2359,Connect
01/13/2010 17:02,GAF2480,PC-7235,R:\;R:\GAF2480,Connect
01/13/2010 17:02,GAF2480,PC-7235,,Disconnect
01/13/2010 17:02,KEM1208,PC-4614,R:\;R:\KEM1208,Connect
01/13/2010 17:02,TLK0003,PC-7021,R:\;R:\13sV913;R:\TLK0003,Connect
01/13/2010 17:02,LDB3304,PC-4961,R:\;R:\LDB3304,Connect
01/13/2010 17:03,CBA1023,PC-1570,,Disconnect
01/13/2010 17:03,BNS3233,PC-2971,R:\;R:\31Lp183;R:\88lT553;R:\93bM2M2;R:\BNS3233,Connect
01/13/2010 17:03,DGQ3744,PC-0311,R:\;R:\53N8tj4;R:\55K4bq4;R:\71J9187;R:\DGQ3744,Connect
01/13/2010 17:03,CJM0273,PC-3471,,Disconnect
01/13/2010 17:03,MFK0902,PC-9063,R:\;R:\411sR89;R:\57ScTf0;R:\73Kgtd0;R:\75Mk1n2;R:\MFK0902,Connect
01/13/2010 17:03,GAF2480,PC-7235,R:\;R:\GAF2480,Connect
01/13/2010 17:03,ARZ3464,PC-7507,R:\;R:\81j9jq4;R:\91M97F6;R:\ARZ3464,Connect
01/13/2010 17:03,AED1421,PC-0707,R:\;R:\31rWD71;R:\67jg5L2;R:\72WGC91;R:\96K4tT4;R:\AED1421,Connect
01/13/2010 17:03,BCC2536,PC-0256,R:\;R:\54w31s6;R:\82LL683;R:\83n6Z85;R:\BCC2536,Connect
01/13/2010 17:04,IMR3660,PC-6999,R:\;R:\13g17L6;R:\24v56v6;R:\34qK723;R:\42rlkb0;R:\IMR3660,Connect
01/13/2010 17:04,RCT1697,PC-5770,,Disconnect
01/13/2010 17:04,LPC2011,PC-0281,R:\;R:\12WLJ41;R:\26FFTs0;R:\62TtB81;R:\LPC2011,Connect
01/13/2010 17:04,YDM1720,PC-1224,,Disconnect
01/13/2010 17:05,HNB2571,PC-4445,,Disconnect
01/13/2010 17:05,VDP0790,PC-3576,,Disconnect
01/13/2010 17:05,APB1122,PC-1759,R:\;R:\44Mps81;R:\58mD8M2;R:\88cP7t2;R:\APB1122,Connect
01/13/2010 17:05,TBD2008,PC-9046,R:\;R:\831pYg8;R:\TBD2008,Connect
01/13/2010 17:05,NVH3726,PC-9808,,Disconnect
01/13/2010 17:06,CMH2342,PC-1086,,Disconnect
01/13/2010 17:06,JEP1571,PC-7734,R:\;R:\35m3457;R:\71d2k65;R:\76zxB81;R:\JEP1571,Connect
01/13/2010 17:06,AFB0904,PC-2222,,Disconnect
01/13/2010 17:06,MFK0902,PC-9063,,Disconnect
01/13/2010 17:06,HZH0297,PC-9939,,Disconnect
01/13/2010 17:06,JDM1042,PC-1105,R:\;R:\84xF4F2;R:\JDM1042,Connect
01/13/2010 17:06,CQS2883,PC-6220,R:\;R:\61cx113;R:\CQS2883,Connect
01/13/2010 17:07,AED1421,PC-0707,,Disconnect
01/13/2010 17:07,THH2751,PC-1098,,Disconnect
01/13/2010 17:07,DJB1236,PC-4933,R:\;R:\62PD313;R:\79M16P6;R:\DJB1236,Connect
01/13/2010 17:07,ECS3353,PC-6657,,Disconnect
01/13/2010 17:08,DJB1236,PC-4933,,Disconnect
01/13/2010 17:08,AFB3228,PC-1951,,Disconnect
01/13/2010 17:08,TCH2216,PC-8270,R:\;R:\TCH2216,Connect
01/13/2010 17:08,VKM2949,PC-4946,,Disconnect
01/13/2010 17:08,TLK0003,PC-7021,,Disconnect
01/13/2010 17:09,AFB3228,PC-1951,R:\;R:\54Pv4Q2;R:\824Chb8;R:\AFB3228,Connect
01/13/2010 17:09,OAW3013,PC-4864,,Disconnect
01/13/2010 17:09,CSM3502,PC-3472,R:\;R:\15SL6M2;R:\31r4Y65;R:\35wnYw0;R:\75PL933;R:\CSM3502,Connect
01/13/2010 17:09,ALB3649,PC-2300,R:\;R:\65p6lz4;R:\845qB99;R:\ALB3649,Connect
01/13/2010 17:09,NJS2498,PC-3448,,Disconnect
01/13/2010 17:09,DGQ3744,PC-0311,,Disconnect
01/13/2010 17:09,JEM0546,PC-0308,,Disconnect
01/13/2010 17:10,APP2488,PC-1629,R:\;R:\185PBY8;R:\APP2488,Connect
01/13/2010 17:10,TIE1175,PC-9845,,Disconnect
01/13/2010 17:10,EJL1075,PC-0520,,Disconnect
01/13/2010 17:10,JDM1042,PC-1105,,Disconnect
01/13/2010 17:10,BBT0062,PC-3304,R:\;R:\BBT0062,Connect
01/13/2010 17:10,VKM2949,PC-4946,R:\;R:\13s2jg4;R:\167Jz99;R:\VKM2949,Connect
01/13/2010 17:10,HQF1912,PC-4388,R:\;R:\23qm4F2;R:\HQF1912,Connect
01/13/2010 17:10,AFB3228,PC-1951,,Disconnect
01/13/2010 17:10,WAH2778,PC-5702,R:\;R:\138dmn8;R:\63l5777;R:\93TV3S2;R:\97Z9827;R:\WAH2778,Connect
01/13/2010 17:10,HDN2609,PC-8185,,Disconnect
01/13/2010 17:11,DTL2891,PC-6142,R:\;R:\196CDl8;R:\32Dhk71;R:\415BL79;R:\DTL2891,Connect
01/13/2010 17:11,OED3393,PC-8007,R:\;R:\968tD29;R:\97bY243;R:\OED3393,Connect
01/13/2010 17:11,MBH1370,PC-5060,R:\;R:\29r4587;R:\59cPhn0;R:\MBH1370,Connect
01/13/2010 17:11,PNH1444,PC-6885,,Disconnect
01/13/2010 17:12,WKG0150,PC-1881,,Disconnect
01/13/2010 17:12,APP2488,PC-1629,,Disconnect
01/13/2010 17:12,AOM1457,PC-0618,,Disconnect
01/13/2010 17:12,CQS2883,PC-6220,,Disconnect
01/13/2010 17:13,BBT0062,PC-3304,,Disconnect
01/13/2010 17:13,EIY2749,PC-4187,R:\;R:\21c7887;R:\49cH5g2;R:\73J8WL4;R:\992wp69;R:\EIY2749,Connect
01/13/2010 17:13,ABM3772,PC-7782,R:\;R:\ABM3772,Connect
01/13/2010 17:13,MMC1084,PC-8112,,Disconnect
01/13/2010 17:13,VKM2949,PC-4946,,Disconnect
01/13/2010 17:13,CRL2357,PC-1499,R:\;R:\25m2317;R:\27tG533;R:\98c8q35;R:\CRL2357,Connect
01/13/2010 17:13,WSA1765,PC-4309,R:\;R:\WSA1765,Connect
01/13/2010 17:13,HGH0727,PC-2482,R:\;R:\16QxYq0;R:\47q3837;R:\54y3717;R:\63Gv4j2;R:\HGH0727,Connect
01/13/2010 17:13,DTL2891,PC-6142,,Disconnect
01/13/2010 17:13,WAH2778,PC-5702,,Disconnect
01/13/2010 17:13,AFB3228,PC-1951,R:\;R:\54Pv4Q2;R:\824Chb8;R:\AFB3228,Connect
01/13/2010 17:14,WSA1765,PC-4309,,Disconnect
01/13/2010 17:14,AFB3228,PC-1951,,Disconnect
01/13/2010 17:15,APP2488,PC-1629,R:\;R:\185PBY8;R:\APP2488,Connect
01/13/2010 17:15,TBD2008,PC-9046,,Disconnect
01/13/2010 17:15,CCN2726,PC-6879,,Disconnect
01/13/2010 17:16,ARZ3464,PC-7507,,Disconnect
01/13/2010 17:16,MBH1370,PC-5060,,Disconnect
01/13/2010 17:16,GFK3498,PC-0027,,Disconnect
01/13/2010 17:16,HDN2609,PC-8185,R:\;R:\228PC49;R:\84bgXn0;R:\HDN2609,Connect
01/13/2010 17:16,QJO1715,PC-3040,R:\;R:\54V4w45;R:\77c3767;R:\89bFp51;R:\QJO1715,Connect
01/13/2010 17:16,APP2488,PC-1629,,Disconnect
01/13/2010 17:16,CRL2357,PC-1499,,Disconnect
01/13/2010 17:17,BSB3083,PC-3233,R:\;R:\12trvb0;R:\55lh883;R:\996lsv8;R:\BSB3083,Connect
01/13/2010 17:17,GAF2480,PC-7235,,Disconnect
01/13/2010 17:18,JEM0546,PC-0308,R:\;R:\41m4cD4;R:\55w78D6;R:\JEM0546,Connect
01/13/2010 17:18,CMP2946,PC-9447,,Disconnect
01/13/2010 17:19,AFB3228,PC-1951,R:\;R:\54Pv4Q2;R:\824Chb8;R:\AFB3228,Connect
01/13/2010 17:19,LMH3831,PC-8433,R:\;R:\LMH3831,Connect
01/13/2010 17:20,KAG2599,PC-1649,R:\;R:\KAG2599,Connect
01/13/2010 17:20,CTB3481,PC-8748,R:\;R:\353pYv8;R:\61hBz31;R:\CTB3481,Connect
01/13/2010 17:20,XHR2377,PC-4953,R:\;R:\25r4527;R:\47C7287;R:\XHR2377,Connect
01/13/2010 17:20,MOS0496,PC-0335,R:\;R:\MOS0496,Connect
01/13/2010 17:21,BSB3083,PC-3233,,Disconnect
01/13/2010 17:21,NGP0549,PC-3662,R:\;R:\NGP0549,Connect
01/13/2010 17:21,LUG2205,PC-9606,,Disconnect
01/13/2010 17:21,LPC2011,PC-0281,,Disconnect
01/13/2010 17:21,TBD2008,PC-9046,R:\;R:\831pYg8;R:\TBD2008,Connect
01/13/2010 17:21,NQM0084,PC-8084,,Disconnect
01/13/2010 17:21,WAS2214,PC-8149,,Disconnect
01/13/2010 17:22,QCD0386,PC-9878,,Disconnect
01/13/2010 17:22,TDR0111,PC-0961,R:\;R:\TDR0111,Connect
01/13/2010 17:22,QJO1715,PC-3040,,Disconnect
01/13/2010 17:22,KAG2599,PC-1649,,Disconnect
01/13/2010 17:23,HNB2571,PC-4445,R:\;R:\43nCF41;R:\75X1257;R:\82FM4L2;R:\82X1w85;R:\HNB2571,Connect
01/13/2010 17:23,GJM0065,PC-3526,R:\;R:\35g26n6;R:\93N8g75;R:\GJM0065,Connect
01/13/2010 17:23,CHM1561,PC-7046,R:\;R:\CHM1561,Connect
01/13/2010 17:23,BSB3083,PC-3233,R:\;R:\12trvb0;R:\55lh883;R:\996lsv8;R:\BSB3083,Connect
01/13/2010 17:23,LDB3304,PC-4961,,Disconnect
01/13/2010 17:23,JCL0446,PC-6384,,Disconnect
01/13/2010 17:23,MIA3825,PC-1415,R:\;R:\MIA3825,Connect
01/13/2010 17:23,GAF2480,PC-7235,R:\;R:\GAF2480,Connect
01/13/2010 17:23,NGB0066,PC-0086,R:\;R:\29k21w6;R:\52sqcT0;R:\94r48f6;R:\NGB0066,Connect
01/13/2010 17:24,ALB3649,PC-2300,,Disconnect
01/13/2010 17:24,TBD2008,PC-9046,,Disconnect
01/13/2010 17:24,JCL0446,PC-6384,R:\;R:\49Z21s6;R:\58RbkX0;R:\83S9jK4;R:\85V8zD4;R:\JCL0446,Connect
01/13/2010 17:25,IMR3660,PC-6999,,Disconnect
01/13/2010 17:25,KDC0444,PC-6964,R:\;R:\27w9mY4;R:\36yJGQ0;R:\53c2tZ4;R:\73c1Qw4;R:\KDC0444,Connect
01/13/2010 17:25,GAF2480,PC-7235,,Disconnect
01/13/2010 17:26,CHM1561,PC-7046,,Disconnect
01/13/2010 17:26,RMD0792,PC-9512,R:\;R:\RMD0792,Connect
01/13/2010 17:26,AFB3228,PC-1951,,Disconnect
01/13/2010 17:27,ABM3772,PC-7782,,Disconnect
01/13/2010 17:27,LMH3831,PC-8433,,Disconnect
01/13/2010 17:27,RCT1697,PC-5770,R:\;R:\488TX69;R:\58l8617;R:\RCT1697,Connect
01/13/2010 17:28,DAM0096,PC-7806,R:\;R:\28r18G6;R:\88JQLZ0;R:\993LJ49;R:\DAM0096,Connect
01/13/2010 17:28,MIA3825,PC-1415,,Disconnect
01/13/2010 17:28,ABM3772,PC-7782,R:\;R:\ABM3772,Connect
01/13/2010 17:29,JEM0546,PC-0308,,Disconnect
01/13/2010 17:29,CBA1023,PC-1570,R:\;R:\42gY283;R:\48rr4y2;R:\59ntt61;R:\76xCQG0;R:\CBA1023,Connect
01/13/2010 17:29,NGB0066,PC-0086,,Disconnect
01/13/2010 17:30,XHR2377,PC-4953,,Disconnect
01/13/2010 17:30,PGF3491,PC-4277,R:\;R:\63gnk81;R:\79l4xX4;R:\829PV59;R:\97kD483;R:\PGF3491,Connect
01/13/2010 17:30,BCC2536,PC-0256,,Disconnect
01/13/2010 17:30,SDH1556,PC-1870,R:\;R:\28q4R95;R:\34P49q6;R:\37b8R95;R:\SDH1556,Connect
01/13/2010 17:30,XCL1792,PC-7186,R:\;R:\11N1617;R:\54Vt3L2;R:\911Jx39;R:\XCL1792,Connect
01/13/2010 17:31,SDH2394,PC-5849,R:\;R:\22B5gX4;R:\SDH2394,Connect
01/13/2010 17:31,BNS3233,PC-2971,,Disconnect
01/13/2010 17:32,EGD3972,PC-7344,,Disconnect
01/13/2010 17:32,GAF2480,PC-7235,R:\;R:\GAF2480,Connect
01/13/2010 17:32,OED3393,PC-8007,,Disconnect
01/13/2010 17:33,LRS2996,PC-4651,,Disconnect
01/13/2010 17:33,LRS2996,PC-4651,R:\;R:\51N43G6;R:\LRS2996,Connect
01/13/2010 17:33,YLL0795,PC-0994,,Disconnect
01/13/2010 17:34,HGH0727,PC-2482,,Disconnect
01/13/2010 17:34,HDN2609,PC-8185,,Disconnect
01/13/2010 17:34,HQF1912,PC-4388,,Disconnect
01/13/2010 17:34,GAF2480,PC-7235,,Disconnect
01/13/2010 17:34,RJF3299,PC-7973,R:\;R:\283pc89;R:\RJF3299,Connect
01/13/2010 17:34,WAH2778,PC-5702,R:\;R:\138dmn8;R:\63l5777;R:\93TV3S2;R:\97Z9827;R:\WAH2778,Connect
01/13/2010 17:34,CBA1023,PC-1570,,Disconnect
01/13/2010 17:35,MIA3825,PC-1415,R:\;R:\MIA3825,Connect
01/13/2010 17:35,SDH1556,PC-1870,,Disconnect
01/13/2010 17:36,JEP1571,PC-7734,,Disconnect
01/13/2010 17:36,MOS0496,PC-0335,,Disconnect
01/13/2010 17:37,JCL0446,PC-6384,,Disconnect
01/13/2010 17:38,CJC1433,PC-5959,R:\;R:\71mj453;R:\CJC1433,Connect
01/13/2010 17:38,BBT0062,PC-3304,R:\;R:\BBT0062,Connect
01/13/2010 17:39,HQF1912,PC-4388,R:\;R:\23qm4F2;R:\HQF1912,Connect
01/13/2010 17:39,RCT1697,PC-5770,,Disconnect
01/13/2010 17:39,RGB1581,PC-2984,R:\;R:\377Ljt8;R:\39THj91;R:\76Zyh91;R:\96g9h15;R:\RGB1581,Connect
01/13/2010 17:39,WAH2778,PC-5702,,Disconnect
01/13/2010 17:40,KEF1057,PC-9548,R:\;R:\51N4427;R:\KEF1057,Connect
01/13/2010 17:40,KEF1057,PC-9548,,Disconnect
01/13/2010 17:40,DHG1830,PC-6845,R:\;R:\12sFs11;R:\74VjZn0;R:\79CN523;R:\881kkh8;R:\DHG1830,Connect
01/13/2010 17:40,XCL1792,PC-7186,,Disconnect
01/13/2010 17:41,CTB3481,PC-8748,,Disconnect
01/13/2010 17:41,RMD0792,PC-9512,,Disconnect
01/13/2010 17:41,DLM1680,PC-7442,R:\;R:\DLM1680,Connect
01/13/2010 17:42,LXC0839,PC-5703,R:\;R:\342Ss19;R:\46Tr343;R:\512YXy8;R:\LXC0839,Connect
01/13/2010 17:42,THH2751,PC-1098,R:\;R:\THH2751,Connect
01/13/2010 17:43,QJO1715,PC-3040,R:\;R:\54V4w45;R:\77c3767;R:\89bFp51;R:\QJO1715,Connect
01/13/2010 17:43,VDP0790,PC-3576,R:\;R:\VDP0790,Connect
01/13/2010 17:43,CSM3502,PC-3472,,Disconnect
01/13/2010 17:44,GDH2500,PC-9355,R:\;R:\14JJRl0;R:\32BwkH0;R:\GDH2500,Connect
01/13/2010 17:44,TLK0003,PC-7021,R:\;R:\13sV913;R:\TLK0003,Connect
01/13/2010 17:45,JHE3080,PC-1480,,Disconnect
01/13/2010 17:45,OED3393,PC-8007,R:\;R:\968tD29;R:\97bY243;R:\OED3393,Connect
01/13/2010 17:45,RMD0792,PC-9512,R:\;R:\RMD0792,Connect
01/13/2010 17:45,GNT0221,PC-6427,R:\;R:\GNT0221,Connect
01/13/2010 17:45,LMH3831,PC-8433,R:\;R:\LMH3831,Connect
01/13/2010 17:47,SIS3576,PC-7467,R:\;R:\16Z3w95;R:\26F91T6;R:\89x8477;R:\SIS3576,Connect
01/13/2010 17:48,LRS2996,PC-4651,,Disconnect
01/13/2010 17:48,JEM0546,PC-0308,R:\;R:\41m4cD4;R:\55w78D6;R:\JEM0546,Connect
01/13/2010 17:48,RVV0317,PC-1918,R:\;R:\14TzN91;R:\46s8597;R:\79Sm973;R:\RVV0317,Connect
01/13/2010 17:49,SDH2394,PC-5849,,Disconnect
01/13/2010 17:49,SIS3576,PC-7467,,Disconnect
01/13/2010 17:50,HNB2571,PC-4445,,Disconnect
01/13/2010 17:50,RVV0317,PC-1918,,Disconnect
01/13/2010 17:50,CJC1433,PC-5959,,Disconnect
01/13/2010 17:50,BBT0062,PC-3304,,Disconnect
01/13/2010 17:51,GNT0221,PC-6427,,Disconnect
01/13/2010 17:51,DHG1830,PC-6845,,Disconnect
01/13/2010 17:53,EIY2749,PC-4187,,Disconnect
01/13/2010 17:53,TLK0003,PC-7021,,Disconnect
01/13/2010 17:53,MNR1903,PC-8398,,Disconnect
01/13/2010 17:53,RRS2359,PC-3898,,Disconnect
01/13/2010 17:54,TCH2216,PC-8270,,Disconnect
01/13/2010 17:54,GJM0065,PC-3526,,Disconnect
